Tend f Neff Omeganurel 1/Omeganunr YPCMB YPBBN DoHx1e5 He3oHx1e5 Li7oHx1e10
0.109854 0.755102 1.38932 2.60094 167.558 0.265096 0.26649 1.96161 0.955812 8.02731
0.109854 0.77551 1.25353 2.34673 180.994 0.264708 0.266101 1.92227 0.950486 8.16791
0.109854 0.795918 1.12448 2.10514 196.359 0.264355 0.265746 1.89008 0.94558 8.29816
0.109854 0.816327 1.00169 1.87527 214.148 0.264033 0.265424 1.85527 0.940555 8.43261
0.109854 0.836735 0.884726 1.6563 235.049 0.263759 0.265149 1.82618 0.935693 8.56328
0.109854 0.857143 0.773183 1.44748 260.048 0.263506 0.264895 1.79703 0.931113 8.68984
0.109854 0.877551 0.666696 1.24812 290.616 0.263287 0.264675 1.76687 0.926678 8.8185
0.109854 0.897959 0.564936 1.05762 329.053 0.263109 0.264496 1.73786 0.922639 8.94349
0.109854 0.918367 0.467596 0.875388 379.194 0.262961 0.264348 1.71454 0.918525 9.06223
0.109854 0.938776 0.374401 0.700916 447.984 0.262842 0.264228 1.6894 0.915012 9.17786
0.109854 0.959184 0.28509 0.533718 549.576 0.262757 0.264144 1.66472 0.911244 9.29833
0.109854 0.979592 0.199437 0.373366 718.474 0.262693 0.264079 1.64365 0.907547 9.41249
0.109854 1 0.11722 0.219448 1070.32 0.262664 0.26405 1.61913 0.904196 9.53321
0.132571 0 87.9119 164.58 7.46843 0.313921 0.315462 20.8276 2.23032 2.83359
0.132571 0.0204082 60.5843 113.42 9.87404 0.311176 0.312709 15.0736 2.02994 2.04103
0.132571 0.0408163 45.7269 85.6055 12.1937 0.308444 0.30997 11.8863 1.86926 1.75941
0.132571 0.0612245 36.3947 68.1347 14.4706 0.305767 0.307285 9.86878 1.74459 1.69855
0.132571 0.0816327 29.9907 56.1457 16.7311 0.303169 0.30468 8.47053 1.6438 1.76071
0.132571 0.102041 25.3255 47.412 18.9931 0.300654 0.302158 7.48647 1.56556 1.87931
0.132571 0.122449 21.7767 40.7682 21.2702 0.298232 0.299729 6.71397 1.4992 2.05003
0.132571 0.142857 18.9871 35.5458 23.5733 0.29591 0.297401 6.1233 1.44517 2.2348
0.132571 0.163265 16.7373 31.334 25.9119 0.293689 0.295173 5.63998 1.39888 2.43399
0.132571 0.183673 14.8851 27.8664 28.2945 0.291576 0.293054 5.23499 1.35909 2.6407
0.132571 0.204082 13.3339 24.9623 30.729 0.289544 0.291016 4.89113 1.32399 2.8545
0.132571 0.22449 12.0162 22.4955 33.2231 0.28761 0.289076 4.59659 1.29298 3.06879
0.132571 0.244898 10.8832 20.3744 35.7848 0.285773 0.287234 4.34879 1.26587 3.27545
0.132571 0.265306 9.89872 18.5314 38.422 0.284012 0.285467 4.13237 1.24172 3.48075
0.132571 0.285714 9.03565 16.9157 41.143 0.282345 0.283795 3.93058 1.21893 3.69099
0.132571 0.306122 8.27289 15.4877 43.9564 0.280759 0.282204 3.75301 1.19835 3.89746
0.132571 0.326531 7.59406 14.2169 46.8716 0.279257 0.280697 3.5932 1.17981 4.0963
0.132571 0.346939 6.98609 13.0787 49.8987 0.277816 0.279251 3.45435 1.16308 4.28722
0.132571 0.367347 6.43855 12.0536 53.0486 0.276456 0.277888 3.32198 1.14684 4.48322
0.132571 0.387755 5.94289 11.1257 56.3335 0.275162 0.276589 3.20505 1.13236 4.66542
0.132571 0.408163 5.49213 10.2818 59.7667 0.273931 0.275354 3.09418 1.11843 4.85476
0.132571 0.428571 5.08051 9.51123 63.3628 0.272773 0.274193 2.99097 1.1057 5.0358
0.132571 0.44898 4.70316 8.80481 67.1386 0.271679 0.273095 2.8991 1.09369 5.21017
0.132571 0.469388 4.35603 8.15494 71.1126 0.270639 0.272052 2.81432 1.08242 5.38365
0.132571 0.489796 4.03566 7.55517 75.3059 0.269653 0.271062 2.72917 1.07157 5.55735
0.132571 0.510204 3.73909 6.99997 79.7425 0.268727 0.270133 2.65917 1.06216 5.7122
0.132571 0.530612 3.46379 6.48457 84.4503 0.267855 0.269258 2.58884 1.05258 5.8779
0.132571 0.55102 3.20758 6.00492 89.4606 0.267033 0.268434 2.51863 1.04352 6.0393
0.132571 0.571429 2.96856 5.55745 94.8103 0.266261 0.267659 2.45614 1.03487 6.19586
0.132571 0.591837 2.74508 5.13908 100.542 0.265544 0.266939 2.39835 1.02665 6.35223
0.132571 0.612245 2.53568 4.74705 106.707 0.264864 0.266258 2.34219 1.0186 6.49828
0.132571 0.632653 2.33908 4.379 113.365 0.264238 0.26563 2.2941 1.01173 6.64554
0.132571 0.653061 2.15418 4.03285 120.588 0.263658 0.265047 2.24062 1.00447 6.79759
0.132571 0.673469 1.97994 3.70666 128.462 0.263123 0.26451 2.19365 0.997868 6.94404
0.132571 0.693878 1.81551 3.39882 137.093 0.262623 0.264009 2.14954 0.991054 7.08931
0.132571 0.714286 1.66008 3.10784 146.611 0.262162 0.263547 2.1053 0.985136 7.22405
0.132571 0.734694 1.51293 2.83236 157.181 0.261749 0.263132 2.06692 0.979459 7.35571
0.132571 0.755102 1.37344 2.57123 169.008 0.261375 0.262756 2.02887 0.973832 7.49253
0.132571 0.77551 1.24104 2.32335 182.359 0.261035 0.262415 1.98964 0.968055 7.63311
0.132571 0.795918 1.11518 2.08773 197.586 0.260725 0.262105 1.95808 0.963052 7.75546
0.132571 0.816327 0.995421 1.86353 215.159 0.260471 0.261849 1.92077 0.957719 7.89575
0.132571 0.836735 0.881326 1.64993 235.729 0.260241 0.261619 1.8884 0.952626 8.02772
0.132571 0.857143 0.772512 1.44622 260.217 0.260052 0.261429 1.86131 0.948084 8.14971
0.132571 0.877551 0.668619 1.25172 289.988 0.259898 0.261274 1.83266 0.943831 8.27015
0.132571 0.897959 0.569334 1.06585 327.144 0.259772 0.261148 1.80399 0.93929 8.39784
0.132571 0.918367 0.47435 0.888032 375.138 0.259682 0.261058 1.77236 0.934952 8.52964
0.132571 0.938776 0.383409 0.717782 440.066 0.259625 0.261001 1.74975 0.931335 8.63816
0.132571 0.959184 0.296255 0.55462 533.968 0.259611 0.260986 1.72369 0.926917 8.7693
0.132571 0.979592 0.212663 0.398126 684.694 0.259611 0.260987 1.70062 0.923391 8.88322
0.132571 1 0.132423 0.247909 976.772 0.259646 0.261022 1.67616 0.919607 9.00513
0.159986 0 75.9343 142.157 8.33559 0.314952 0.316495 19.0743 2.18986 2.58719
0.159986 0.0204082 54.3835 101.811 10.7069 0.31168 0.313215 14.1588 1.99333 1.95117
0.159986 0.0408163 41.9302 78.4977 13.0128 0.308479 0.310005 11.3543 1.84376 1.73028
0.159986 0.0612245 33.8234 63.3208 15.2881 0.305401 0.306919 9.59164 1.73001 1.69552
0.159986 0.0816327 28.1286 52.6596 17.5551 0.302468 0.303977 8.34233 1.63971 1.75677
0.159986 0.102041 23.9113 44.7643 19.8296 0.299679 0.301181 7.43135 1.56791 1.86579
0.159986 0.122449 20.6638 38.6848 22.1237 0.297049 0.298543 6.71522 1.5069 2.01416
0.159986 0.142857 18.0876 33.8619 24.4472 0.294569 0.296055 6.14757 1.45616 2.17809
0.159986 0.163265 15.9947 29.9437 26.8092 0.292222 0.293702 5.68271 1.41228 2.35567
0.159986 0.183673 14.2614 26.6987 29.2176 0.290005 0.291478 5.29808 1.37456 2.53714
0.159986 0.204082 12.8028 23.9681 31.6801 0.287922 0.289389 4.95863 1.3403 2.73306
0.159986 0.22449 11.5588 21.6392 34.2043 0.285955 0.287416 4.67639 1.31044 2.92214
0.159986 0.244898 10.4855 19.63 36.7978 0.284104 0.285559 4.42426 1.28313 3.11819
0.159986 0.265306 9.5504 17.8793 39.4683 0.282348 0.283798 4.20385 1.25879 3.31026
0.159986 0.285714 8.72851 16.3407 42.2241 0.280696 0.28214 4.00503 1.23661 3.50208
0.159986 0.306122 8.00062 14.978 45.0736 0.279141 0.28058 3.83261 1.21617 3.69194
0.159986 0.326531 7.35158 13.7629 48.0263 0.277666 0.279101 3.66499 1.19671 3.88888
0.159986 0.346939 6.76939 12.673 51.092 0.276277 0.277708 3.52115 1.17943 4.07339
0.159986 0.367347 6.24427 11.6899 54.2817 0.274958 0.276384 3.39029 1.16321 4.26015
0.159986 0.387755 5.7683 10.7988 57.6075 0.273729 0.275152 3.2676 1.14815 4.44073
0.159986 0.408163 5.33497 9.98761 61.0824 0.272559 0.273978 3.15825 1.13429 4.61855
0.159986 0.428571 4.93885 9.24603 64.7211 0.271467 0.272882 3.05464 1.12113 4.79836
0.159986 0.44898 4.57539 8.56559 68.54 0.270424 0.271836 2.96007 1.10854 4.96996
0.159986 0.469388 4.24074 7.93911 72.5577 0.269452 0.270861 2.87066 1.09697 5.14308
0.159986 0.489796 3.93166 7.36047 76.795 0.26854 0.269945 2.78467 1.08524 5.32269
0.159986 0.510204 3.64535 6.82448 81.2756 0.267682 0.269085 2.70962 1.07514 5.48524
0.159986 0.530612 3.37941 6.32659 86.027 0.266886 0.268286 2.63415 1.06533 5.65108
0.159986 0.55102 3.13176 5.86297 91.0801 0.266143 0.26754 2.56834 1.05591 5.81109
0.159986 0.571429 2.90061 5.43024 96.4712 0.265445 0.26684 2.50876 1.04746 5.9623
0.159986 0.591837 2.68437 5.02542 102.243 0.264801 0.266194 2.44449 1.03862 6.1261
0.159986 0.612245 2.48166 4.64593 108.445 0.264197 0.265588 2.38995 1.03096 6.27346
0.159986 0.632653 2.29128 4.28951 115.135 0.263649 0.265039 2.33227 1.02257 6.43646
0.159986 0.653061 2.11214 3.95414 122.383 0.263134 0.264522 2.28298 1.01533 6.58408
0.159986 0.673469 1.94329 3.63804 130.275 0.262676 0.264062 2.23444 1.00857 6.72736
0.159986 0.693878 1.78388 3.33961 138.912 0.262255 0.26364 2.1924 1.00209 6.86795
0.159986 0.714286 1.63315 3.05743 148.421 0.261879 0.263262 2.14626 0.995318 7.01729
0.159986 0.734694 1.49041 2.7902 158.959 0.261532 0.262914 2.10449 0.989428 7.15399
0.159986 0.755102 1.35506 2.53681 170.725 0.261241 0.262622 2.06563 0.983496 7.29637
0.159986 0.77551 1.22655 2.29623 183.972 0.260976 0.262356 2.02939 0.977893 7.42783
0.159986 0.795918 1.10437 2.0675 199.034 0.26075 0.262129 1.9923 0.972287 7.56615
0.159986 0.816327 0.988087 1.8498 216.356 0.260565 0.261944 1.96222 0.967476 7.69346
0.159986 0.836735 0.877275 1.64235 236.545 0.260414 0.261792 1.92943 0.962662 7.81946
0.159986 0.857143 0.771566 1.44445 260.456 0.260292 0.26167 1.89576 0.957744 7.95726
0.159986 0.877551 0.670625 1.25548 289.338 0.260229 0.261607 1.86774 0.952911 8.08599
0.159986 0.897959 0.574136 1.07484 325.09 0.260176 0.261553 1.83788 0.948376 8.21791
0.159986 0.918367 0.481818 0.902012 370.768 0.260164 0.261541 1.8122 0.944149 8.33782
0.159986 0.938776 0.393412 0.736507 431.648 0.260181 0.261559 1.78188 0.939704 8.47797
0.159986 0.959184 0.308676 0.577873 517.771 0.26023 0.261607 1.75827 0.935819 8.59245
0.159986 0.979592 0.227386 0.42569 651.167 0.260308 0.261686 1.7352 0.932081 8.71362
0.159986 1 0.149347 0.279593 892.52 0.260425 0.261804 1.71162 0.928206 8.83815
0.19307 0 65.3162 122.279 9.33253 0.315965 0.317511 17.133 2.12905 2.33178
0.19307 0.0204082 48.4371 90.6792 11.6783 0.312249 0.313785 13.1966 1.9526 1.86938
0.19307 0.0408163 38.1176 71.3601 13.9772 0.308744 0.310271 10.8686 1.82134 1.7115
0.19307 0.0612245 31.1631 58.3405 16.2568 0.305459 0.306977 9.3065 1.71886 1.69413
0.19307 0.0816327 26.1624 48.9787 18.5356 0.302419 0.303928 8.19289 1.63705 1.75613
0.19307 0.102041 22.3966 41.9287 20.8271 0.299584 0.301085 7.33775 1.56864 1.86535
0.19307 0.122449 19.4601 36.4313 23.1423 0.296949 0.298443 6.66124 1.51071 2.00396
0.19307 0.142857 17.1076 32.0273 25.4901 0.294492 0.295979 6.12574 1.46216 2.15938
0.19307 0.163265 15.1816 28.4215 27.879 0.292197 0.293677 5.67751 1.41913 2.33009
0.19307 0.183673 13.5763 25.4163 30.3164 0.290054 0.291527 5.28498 1.38049 2.51629
0.19307 0.204082 12.2184 22.8741 32.8098 0.288039 0.289506 4.96254 1.34704 2.69918
0.19307 0.22449 11.0551 20.6963 35.3665 0.286164 0.287626 4.68525 1.31754 2.88447
0.19307 0.244898 10.0478 18.8105 37.9938 0.284398 0.285854 4.42472 1.28897 3.08826
0.19307 0.265306 9.16717 17.1619 40.6994 0.282728 0.284179 4.21029 1.26524 3.2719
0.19307 0.285714 8.39101 15.7088 43.4915 0.281163 0.282609 4.0088 1.24172 3.47365
0.19307 0.306122 7.70197 14.4189 46.3781 0.279699 0.28114 3.83498 1.22148 3.66053
0.19307 0.326531 7.0862 13.2661 49.3691 0.278308 0.279745 3.67408 1.20205 3.85535
0.19307 0.346939 6.53277 12.23 52.4737 0.277009 0.278442 3.52794 1.18437 4.04705
0.19307 0.367347 6.03276 11.2939 55.7029 0.27577 0.277199 3.40286 1.16855 4.22584
0.19307 0.387755 5.57883 10.4441 59.0687 0.274623 0.276049 3.27735 1.15306 4.41146
0.19307 0.408163 5.16498 9.66937 62.584 0.273537 0.274958 3.1672 1.13862 4.59697
0.19307 0.428571 4.78616 8.96018 66.2635 0.272502 0.273921 3.06012 1.12468 4.7849
0.19307 0.44898 4.43817 8.30871 70.1232 0.271551 0.272966 2.97153 1.1128 4.95219
0.19307 0.469388 4.11745 7.70829 74.1812 0.270648 0.27206 2.87806 1.10091 5.12684
0.19307 0.489796 3.8209 7.15312 78.4586 0.269805 0.271215 2.79638 1.08974 5.30121
0.19307 0.510204 3.54597 6.63842 82.9781 0.269018 0.270425 2.71897 1.07884 5.47487
0.19307 0.530612 3.29037 6.1599 87.7671 0.26828 0.269685 2.64652 1.06928 5.63602
0.19307 0.55102 3.05217 5.71397 92.8557 0.267596 0.268998 2.57712 1.05952 5.80582
0.19307 0.571429 2.82968 5.29744 98.2794 0.266953 0.268353 2.51603 1.05073 5.96148
0.19307 0.591837 2.62139 4.9075 104.08 0.266373 0.267771 2.45771 1.04221 6.12035
0.19307 0.612245 2.42601 4.54174 110.305 0.265831 0.267227 2.39921 1.03399 6.27784
0.19307 0.632653 2.2424 4.198 117.012 0.265332 0.266727 2.34796 1.02646 6.4266
0.19307 0.653061 2.06953 3.87438 124.268 0.264876 0.266269 2.29703 1.01898 6.58037
0.19307 0.673469 1.9065 3.56917 132.156 0.264457 0.265849 2.25074 1.01235 6.71974
0.19307 0.693878 1.75251 3.28088 140.773 0.26408 0.265471 2.20394 1.00578 6.86686
0.19307 0.714286 1.60683 3.00816 150.24 0.263752 0.265141 2.16212 0.999093 7.01464
0.19307 0.734694 1.46882 2.74977 160.709 0.26346 0.264849 2.12052 0.993099 7.15484
0.19307 0.755102 1.33789 2.50466 172.366 0.263208 0.264595 2.08537 0.987496 7.28607
0.19307 0.77551 1.21352 2.27183 185.452 0.262978 0.264365 2.04846 0.981828 7.42382
0.19307 0.795918 1.09524 2.0504 200.278 0.262802 0.264189 2.01054 0.976224 7.56575
0.19307 0.816327 0.982608 1.83954 217.26 0.262657 0.264043 1.97764 0.971154 7.69387
0.19307 0.836735 0.875242 1.63854 236.957 0.262541 0.263927 1.94392 0.966302 7.82967
0.19307 0.857143 0.772793 1.44675 260.146 0.262459 0.263844 1.91251 0.961113 7.96585
0.19307 0.877551 0.674926 1.26353 287.954 0.26242 0.263805 1.88755 0.956992 8.08087
0.19307 0.897959 0.581342 1.08833 322.063 0.262405 0.26379 1.85784 0.952287 8.2128
0.19307 0.918367 0.491782 0.920667 365.12 0.262426 0.263811 1.83028 0.948094 8.33894
0.19307 0.938776 0.405986 0.760047 421.582 0.26247 0.263855 1.80302 0.944123 8.46584
0.19307 0.959184 0.323729 0.606054 499.607 0.262563 0.263948 1.77887 0.940214 8.5869
0.19307 0.979592 0.244797 0.458285 616.113 0.262666 0.264052 1.75774 0.936297 8.70342
0.19307 1 0.168994 0.316375 813.506 0.262811 0.264197 1.73397 0.932656 8.82554
0.232995 0 55.7814 104.429 10.505 0.315997 0.317543 15.1805 2.05229 2.09404
0.232995 0.0204082 42.7248 79.9853 12.8308 0.312136 0.313672 12.1305 1.90063 1.78964
0.232995 0.0408163 34.3099 64.2317 15.1252 0.308622 0.310148 10.2176 1.78549 1.69883
0.232995 0.0612245 28.4414 53.2453 17.4101 0.30541 0.306928 8.88035 1.69406 1.71075
0.232995 0.0816327 24.12 45.1552 19.7007 0.302475 0.303985 7.86164 1.61618 1.79261
0.232995 0.102041 20.808 38.9547 22.0086 0.299782 0.301284 7.09289 1.55223 1.91155
0.232995 0.122449 18.1903 34.054 24.3437 0.297289 0.298784 6.4776 1.49785 2.05572
0.232995 0.142857 16.0707 30.0859 26.714 0.294969 0.296457 5.967 1.45075 2.21781
0.232995 0.163265 14.3202 26.809 29.1274 0.292808 0.294289 5.55534 1.41019 2.38775
0.232995 0.183673 12.8509 24.0582 31.5911 0.290801 0.292277 5.18761 1.3727 2.57704
0.232995 0.204082 11.6005 21.7174 34.1119 0.288916 0.290386 4.87009 1.34004 2.76626
0.232995 0.22449 10.5238 19.7017 36.6973 0.287146 0.288611 4.60007 1.31068 2.95715
0.232995 0.244898 9.58734 17.9485 39.3542 0.285492 0.286951 4.36105 1.28394 3.15282
0.232995 0.265306 8.76556 16.41 42.0901 0.283921 0.285376 4.14629 1.25944 3.35123
0.232995 0.285714 8.03879 15.0494 44.913 0.282449 0.2839 3.96151 1.2378 3.54176
0.232995 0.306122 7.39163 13.8379 47.831 0.281064 0.28251 3.78896 1.21734 3.7396
0.232995 0.326531 6.81177 12.7523 50.8534 0.279757 0.281199 3.6372 1.199 3.92534
0.232995 0.346939 6.28938 11.7744 53.9895 0.278521 0.279959 3.49529 1.18148 4.11873
0.232995 0.367347 5.81635 10.8888 57.2502 0.277364 0.278798 3.36992 1.16524 4.30869
0.232995 0.387755 5.38608 10.0833 60.6471 0.276268 0.277699 3.25556 1.15088 4.48602
0.232995 0.408163 4.99308 9.34756 64.1931 0.275232 0.276659 3.14304 1.13616 4.67651
0.232995 0.428571 4.6328 8.67307 67.902 0.274256 0.27568 3.04207 1.12321 4.85416
0.232995 0.44898 4.3013 8.05247 71.7902 0.273346 0.274767 2.95136 1.11123 5.03043
0.232995 0.469388 3.99533 7.47966 75.8753 0.272481 0.273899 2.86577 1.09983 5.1977
0.232995 0.489796 3.71206 6.94935 80.1777 0.271667 0.273083 2.78846 1.0889 5.36837
0.232995 0.510204 3.44911 6.45709 84.7197 0.270912 0.272326 2.70765 1.07812 5.5465
0.232995 0.530612 3.20439 5.99894 89.5275 0.270199 0.27161 2.64062 1.06884 5.70153
0.232995 0.55102 2.97608 5.57152 94.6307 0.26954 0.270949 2.57378 1.05968 5.86577
0.232995 0.571429 2.7626 5.17186 100.064 0.268918 0.270325 2.5144 1.05083 6.02651
0.232995 0.591837 2.56257 4.79739 105.866 0.26834 0.269745 2.4557 1.04276 6.17838
0.232995 0.612245 2.37477 4.44581 112.085 0.267817 0.26922 2.40033 1.03443 6.3352
0.232995 0.632653 2.19812 4.11511 118.775 0.267322 0.268723 2.34757 1.02672 6.49199
0.232995 0.653061 2.03169 3.80352 126.001 0.266868 0.268268 2.2974 1.01963 6.63716
0.232995 0.673469 1.8746 3.50945 133.839 0.266454 0.267852 2.25452 1.01314 6.77692
0.232995 0.693878 1.72612 3.23147 142.384 0.266079 0.267476 2.20855 1.00669 6.91925
0.232995 0.714286 1.58555 2.96831 151.751 0.265747 0.267143 2.16713 1.00004 7.0666
0.232995 0.734694 1.45229 2.71884 162.078 0.26544 0.266836 2.12468 0.994141 7.20581
0.232995 0.755102 1.32579 2.48202 173.543 0.265171 0.266565 2.08946 0.988595 7.32734
0.232995 0.77551 1.20556 2.25693 186.369 0.26494 0.266334 2.05221 0.983227 7.47095
0.232995 0.795918 1.09114 2.04273 200.842 0.264733 0.266126 2.01882 0.977533 7.60496
0.232995 0.816327 0.982137 1.83866 217.338 0.264575 0.265967 1.98522 0.972787 7.73191
0.232995 0.836735 0.878173 1.64403 236.363 0.264434 0.265826 1.95132 0.967629 7.86819
0.232995 0.857143 0.778906 1.45819 258.613 0.264331 0.265722 1.92346 0.962823 7.99388
0.232995 0.877551 0.684042 1.2806 285.071 0.264258 0.265649 1.89356 0.958723 8.11621
0.232995 0.897959 0.593287 1.11069 317.188 0.264223 0.265615 1.86922 0.954269 8.23761
0.232995 0.918367 0.506385 0.948005 357.194 0.264196 0.265587 1.84511 0.950458 8.34947
0.232995 0.938776 0.423103 0.792093 408.724 0.26421 0.265601 1.81674 0.946038 8.47992
0.232995 0.959184 0.343219 0.64254 478.175 0.264255 0.265646 1.79353 0.942166 8.59535
0.232995 0.979592 0.266533 0.498977 578.032 0.264321 0.265713 1.76863 0.93841 8.71854
0.232995 1 0.192858 0.361051 736.777 0.264428 0.26582 1.74594 0.934972 8.83132
0.281177 0 47.3429 88.6308 11.8802 0.314387 0.315929 13.2939 1.96444 1.89349
0.281177 0.0204082 37.371 69.9623 14.1861 0.31072 0.312252 10.9813 1.83636 1.72443
0.281177 0.0408163 30.6169 57.3179 16.4738 0.307425 0.308949 9.42727 1.7349 1.69837
0.281177 0.0612245 25.7456 48.1983 18.7602 0.30445 0.305965 8.29523 1.65144 1.75292
0.281177 0.0816327 22.07 41.3174 21.0578 0.301745 0.303253 7.43897 1.58236 1.85521
0.281177 0.102041 19.2005 35.9452 23.3766 0.299248 0.300748 6.75254 1.52381 1.98834
0.281177 0.122449 16.8995 31.6377 25.7252 0.296932 0.298425 6.1994 1.47347 2.14415
0.281177 0.142857 15.0146 28.1089 28.1112 0.294784 0.296272 5.73582 1.42921 2.31681
0.281177 0.163265 13.4429 25.1664 30.5419 0.29278 0.294262 5.35534 1.39107 2.49464
0.281177 0.183673 12.1129 22.6765 33.024 0.290903 0.292378 5.01826 1.35607 2.68428
0.281177 0.204082 10.9733 20.5432 35.564 0.289136 0.290606 4.73742 1.32612 2.86917
0.281177 0.22449 9.98623 18.6952 38.1693 0.287479 0.288945 4.48284 1.29763 3.06919
0.281177 0.244898 9.12329 17.0797 40.8462 0.285913 0.287374 4.25901 1.27259 3.26287
0.281177 0.265306 8.36259 15.6556 43.6023 0.284435 0.285892 4.06734 1.25022 3.44969
0.281177 0.285714 7.68717 14.3912 46.4451 0.283049 0.284501 3.88162 1.22839 3.65366
0.281177 0.306122 7.08356 13.2611 49.3829 0.281729 0.283177 3.72355 1.2091 3.84439
0.281177 0.326531 6.54101 12.2454 52.4242 0.280484 0.281928 3.58207 1.19191 4.02135
0.281177 0.346939 6.05073 11.3276 55.5788 0.279301 0.280741 3.44185 1.17463 4.22513
0.281177 0.367347 5.60565 10.4943 58.8567 0.278177 0.279614 3.325 1.15974 4.40289
0.281177 0.387755 5.19978 9.73453 62.2696 0.277118 0.278552 3.21024 1.14503 4.58909
0.281177 0.408163 4.82827 9.03902 65.8296 0.276114 0.277544 3.10686 1.13149 4.77086
0.281177 0.428571 4.48695 8.40004 69.5507 0.275165 0.276592 3.0132 1.1194 4.9415
0.281177 0.44898 4.17233 7.81104 73.4481 0.274272 0.275697 2.92435 1.10743 5.11583
0.281177 0.469388 3.88142 7.26642 77.5393 0.273426 0.274848 2.84236 1.09647 5.28317
0.281177 0.489796 3.61167 6.76141 81.8435 0.272616 0.274035 2.7645 1.08621 5.44697
0.281177 0.510204 3.36086 6.29188 86.3827 0.271855 0.273271 2.69363 1.0761 5.61354
0.281177 0.530612 3.1271 5.85426 91.1818 0.271148 0.272563 2.62436 1.06653 5.77658
0.281177 0.55102 2.90872 5.44542 96.2695 0.270483 0.271895 2.56528 1.05798 5.89903
0.281177 0.571429 2.70427 5.06267 101.678 0.269848 0.271258 2.50555 1.04942 6.08307
0.281177 0.591837 2.51246 4.70358 107.446 0.26925 0.270658 2.44713 1.04112 6.23972
0.281177 0.612245 2.33218 4.36607 113.617 0.268699 0.270105 2.39629 1.03391 6.37884
0.281177 0.632653 2.16242 4.04826 120.243 0.26817 0.269575 2.34614 1.02678 6.52221
0.281177 0.653061 2.0023 3.74852 127.385 0.267693 0.269095 2.29583 1.01921 6.67593
0.281177 0.673469 1.85104 3.46533 135.115 0.26724 0.268641 2.25175 1.01309 6.80817
0.281177 0.693878 1.70791 3.19739 143.521 0.266829 0.268229 2.2101 1.00651 6.94042
0.281177 0.714286 1.57231 2.94352 152.708 0.26644 0.267839 2.16743 1.00043 7.08618
0.281177 0.734694 1.44364 2.70264 162.806 0.266088 0.267485 2.12821 0.994426 7.21861
0.281177 0.755102 1.3214 2.47379 173.976 0.265765 0.267162 2.09056 0.988743 7.35396
0.281177 0.77551 1.20512 2.25611 186.42 0.265469 0.266865 2.05313 0.983452 7.4841
0.281177 0.795918 1.09439 2.0488 200.395 0.265203 0.266597 2.02094 0.978404 7.60532
0.281177 0.816327 0.988808 1.85115 216.237 0.264977 0.266371 1.98762 0.972979 7.7396
0.281177 0.836735 0.888042 1.66251 234.39 0.264773 0.266166 1.95809 0.968237 7.86212
0.281177 0.857143 0.791773 1.48228 255.455 0.264588 0.265981 1.92831 0.963943 7.9789
0.281177 0.877551 0.699704 1.30992 280.272 0.264438 0.26583 1.90195 0.959935 8.08994
0.281177 0.897959 0.611569 1.14492 310.049 0.264314 0.265706 1.87408 0.955402 8.21118
0.281177 0.918367 0.527132 0.986844 346.598 0.26421 0.265601 1.85175 0.951406 8.32025
0.281177 0.938776 0.446157 0.835252 392.78 0.264137 0.265528 1.82215 0.946977 8.44824
0.281177 0.959184 0.368447 0.68977 453.402 0.264078 0.265469 1.79912 0.943681 8.55075
0.281177 0.979592 0.293804 0.550032 537.306 0.264054 0.265444 1.77753 0.939697 8.66326
0.281177 1 0.222056 0.415711 662.855 0.26406 0.26545 1.75437 0.936033 8.77778
0.339322 0 40.1867 75.2335 13.4339 0.311049 0.312582 11.6144 1.87411 1.75123
0.339322 0.0204082 32.5947 61.0206 15.7183 0.307724 0.309248 9.87785 1.7657 1.68956
0.339322 0.0408163 27.2156 50.9503 17.995 0.304736 0.306251 8.64525 1.67858 1.71966
0.339322 0.0612245 23.2109 43.4532 20.2766 0.302024 0.303532 7.69637 1.60428 1.81053
0.339322 0.0816327 20.1163 37.6597 22.5738 0.299543 0.301045 6.97308 1.54288 1.93426
0.339322 0.102041 17.6548 33.0516 24.8953 0.297241 0.298735 6.37321 1.48933 2.08722
0.339322 0.122449 15.6515 29.3013 27.2488 0.295106 0.296594 5.88917 1.44401 2.25068
0.339322 0.142857 13.9901 26.191 29.6414 0.293114 0.294596 5.48835 1.40429 2.42384
0.339322 0.163265 12.5907 23.5711 32.0795 0.291245 0.292722 5.13545 1.36843 2.60954
0.339322 0.183673 11.3961 21.3347 34.5698 0.289484 0.290956 4.84085 1.33677 2.7977
0.339322 0.204082 10.365 19.4043 37.1183 0.287831 0.289298 4.57357 1.30802 2.99018
0.339322 0.22449 9.46599 17.7213 39.732 0.286272 0.287734 4.34617 1.28257 3.17767
0.339322 0.244898 8.67559 16.2416 42.4171 0.284793 0.28625 4.13715 1.25869 3.37497
0.339322 0.265306 7.97534 14.9307 45.1807 0.283392 0.284845 3.962 1.23773 3.56253
0.339322 0.285714 7.35072 13.7613 48.0305 0.282076 0.283525 3.79254 1.21798 3.75147
0.339322 0.306122 6.79027 12.7121 50.9741 0.280808 0.282253 3.64333 1.19985 3.93583
0.339322 0.326531 6.28464 11.7655 54.02 0.279611 0.281053 3.50694 1.18261 4.12743
0.339322 0.346939 5.82627 10.9074 57.177 0.278471 0.279909 3.38072 1.16678 4.31144
0.339322 0.367347 5.40883 10.1259 60.4557 0.277389 0.278824 3.26566 1.15236 4.48897
