Tend f Neff Omeganurel 1/Omeganunr YPCMB YPBBN DoHx1e5 He3oHx1e5 Li7oHx1e10
0.0719686 0.979592 0.173538 0.324881 797.478 0.279473 0.280914 1.59298 0.905605 10.9813
0.0719686 1 0.0882708 0.165252 1324.04 0.279578 0.281019 1.56983 0.901858 11.1481
0.0828643 0 125.999 235.883 5.70151 0.314286 0.315827 24.3416 2.15172 3.48606
0.0828643 0.0204082 77.2094 144.544 8.23213 0.312305 0.313842 18.0414 2.0446 2.47695
0.0828643 0.0408163 54.9983 102.962 10.617 0.310376 0.311907 14.2557 1.92386 1.98333
0.0828643 0.0612245 42.2977 79.1855 12.9279 0.308495 0.310021 11.7479 1.81278 1.75257
0.0828643 0.0816327 34.0777 63.7969 15.2024 0.306693 0.308214 9.99768 1.71628 1.6752
0.0828643 0.102041 28.3229 53.0234 17.4647 0.304943 0.306459 8.69 1.63232 1.6952
0.0828643 0.122449 24.0697 45.061 19.7316 0.303271 0.304782 7.697 1.56004 1.78453
0.0828643 0.142857 20.7985 38.9368 22.0162 0.301653 0.30316 6.9233 1.49836 1.91936
0.0828643 0.163265 18.2045 34.0808 24.3293 0.300094 0.301597 6.2766 1.44307 2.09801
0.0828643 0.183673 16.0975 30.1361 26.6807 0.298593 0.300091 5.75627 1.39566 2.29931
0.0828643 0.204082 14.3521 26.8687 29.0789 0.29715 0.298645 5.31742 1.35333 2.52873
0.0828643 0.22449 12.8829 24.1181 31.5323 0.295765 0.297256 4.94472 1.31651 2.76642
0.0828643 0.244898 11.6291 21.7708 34.0492 0.294426 0.295913 4.61483 1.28259 3.02667
0.0828643 0.265306 10.5466 19.7444 36.6378 0.293147 0.294629 4.3423 1.25325 3.28194
0.0828643 0.285714 9.60279 17.9774 39.3067 0.291916 0.293395 4.09334 1.22602 3.55499
0.0828643 0.306122 8.77256 16.4231 42.0649 0.290736 0.292211 3.88216 1.20205 3.8218
0.0828643 0.326531 8.03664 15.0454 44.922 0.289601 0.291073 3.68581 1.1797 4.09517
0.0828643 0.346939 7.37988 13.8159 47.8881 0.288516 0.289985 3.52054 1.15976 4.36079
0.0828643 0.367347 6.79018 12.7119 50.9746 0.287471 0.288936 3.36437 1.14155 4.62566
0.0828643 0.387755 6.25781 11.7153 54.1936 0.286475 0.287937 3.22582 1.12453 4.89026
0.0828643 0.408163 5.77483 10.8111 57.5587 0.285527 0.286987 3.09399 1.10823 5.16133
0.0828643 0.428571 5.33469 9.98708 61.0848 0.28461 0.286067 2.97804 1.09369 5.41948
0.0828643 0.44898 4.93195 9.23312 64.7889 0.283741 0.285195 2.87661 1.08067 5.66357
0.0828643 0.469388 4.56207 8.54066 68.69 0.282915 0.284367 2.77775 1.06787 5.913
0.0828643 0.489796 4.22119 7.90251 72.8096 0.282128 0.283577 2.68373 1.05605 6.1599
0.0828643 0.510204 3.90606 7.31254 77.1722 0.281384 0.282831 2.60012 1.04471 6.40477
0.0828643 0.530612 3.61386 6.76552 81.8062 0.280674 0.282119 2.5248 1.03481 6.62522
0.0828643 0.55102 3.34221 6.25696 86.744 0.279996 0.281439 2.45135 1.025 6.85722
0.0828643 0.571429 3.08901 5.78295 92.0238 0.279355 0.280795 2.38188 1.0155 7.08657
0.0828643 0.591837 2.85247 5.34011 97.6898 0.278767 0.280205 2.32032 1.00701 7.298
0.0828643 0.612245 2.63099 4.92548 103.795 0.278202 0.279639 2.26274 0.999007 7.50762
0.0828643 0.632653 2.42319 4.53646 110.401 0.277675 0.27911 2.20549 0.9912 7.71678
0.0828643 0.653061 2.22785 4.17077 117.584 0.27719 0.278624 2.14882 0.983671 7.92502
0.0828643 0.673469 2.0439 3.82638 125.436 0.276725 0.278157 2.10326 0.976904 8.11504
0.0828643 0.693878 1.87036 3.5015 134.067 0.276303 0.277734 2.05284 0.969849 8.31885
0.0828643 0.714286 1.70638 3.19453 143.617 0.275908 0.277337 2.00999 0.963785 8.49782
0.0828643 0.734694 1.55121 2.90403 154.263 0.275557 0.276986 1.96807 0.957794 8.68433
0.0828643 0.755102 1.40416 2.62872 166.228 0.275223 0.276651 1.92608 0.951745 8.87591
0.0828643 0.77551 1.2646 2.36746 179.804 0.274928 0.276354 1.88764 0.946198 9.05454
0.0828643 0.795918 1.13199 2.1192 195.382 0.27466 0.276086 1.85504 0.941008 9.2219
0.0828643 0.816327 1.00582 1.883 213.489 0.274427 0.275851 1.81952 0.93616 9.38542
0.0828643 0.836735 0.885641 1.65801 234.867 0.274216 0.27564 1.78668 0.931255 9.55705
0.0828643 0.857143 0.771038 1.44346 260.59 0.274046 0.27547 1.75809 0.926739 9.7133
0.0828643 0.877551 0.661633 1.23864 292.282 0.2739 0.275323 1.72718 0.922121 9.87786
0.0828643 0.897959 0.557086 1.04292 332.524 0.273792 0.275215 1.69767 0.918098 10.0341
0.0828643 0.918367 0.457084 0.855708 385.716 0.2737 0.275123 1.67254 0.913925 10.1865
0.0828643 0.938776 0.361336 0.676459 460.078 0.273637 0.27506 1.64496 0.909915 10.3399
0.0828643 0.959184 0.269582 0.504685 573.121 0.273606 0.275028 1.62162 0.906114 10.4926
0.0828643 0.979592 0.181578 0.339932 770.847 0.273604 0.275026 1.59582 0.902195 10.6487
0.0828643 1 0.0971002 0.181781 1232.68 0.273613 0.275036 1.57321 0.898768 10.7892
0.0954095 0 113.263 212.041 6.17587 0.313737 0.315277 23.6821 2.15499 3.37153
0.0954095 0.0204082 72.1082 134.994 8.66515 0.311649 0.313183 17.2283 2.01752 2.36026
0.0954095 0.0408163 52.2865 97.8857 11.0274 0.309581 0.31111 13.5127 1.88339 1.90944
0.0954095 0.0612245 40.6262 76.0565 13.3248 0.30755 0.309074 11.1197 1.768 1.72394
0.0954095 0.0816327 32.9484 61.6828 15.5915 0.305586 0.307104 9.44423 1.66893 1.69015
0.0954095 0.102041 27.5112 51.5037 17.8498 0.303676 0.305189 8.2066 1.58477 1.75339
0.0954095 0.122449 23.4591 43.9179 20.1155 0.301829 0.303337 7.27777 1.51437 1.88086
0.0954095 0.142857 20.3233 38.0473 22.4011 0.300033 0.301536 6.55884 1.45544 2.04942
0.0954095 0.163265 17.8247 33.3697 24.7171 0.298299 0.299797 5.96176 1.4031 2.25763
0.0954095 0.183673 15.7874 29.5556 27.0727 0.296622 0.298115 5.4856 1.35897 2.48081
0.0954095 0.204082 14.0945 26.3864 29.4765 0.295006 0.296494 5.08184 1.31994 2.72214
0.0954095 0.22449 12.6658 23.7116 31.9368 0.293449 0.294933 4.74455 1.28618 2.96981
0.0954095 0.244898 11.4439 21.4242 34.4614 0.291949 0.293428 4.44579 1.25543 3.22964
0.0954095 0.265306 10.3872 19.4459 37.0588 0.290503 0.291977 4.19484 1.22874 3.48615
0.0954095 0.285714 9.46431 17.7182 39.7373 0.289114 0.290585 3.9672 1.20396 3.75108
0.0954095 0.306122 8.65143 16.1964 42.5059 0.287773 0.28924 3.77382 1.18249 4.00046
0.0954095 0.326531 7.93006 14.8459 45.374 0.286492 0.287954 3.6033 1.1627 4.25276
0.0954095 0.346939 7.28565 13.6395 48.3519 0.285254 0.286713 3.44413 1.14463 4.50392
0.0954095 0.367347 6.70654 12.5553 51.4507 0.284065 0.28552 3.30198 1.1278 4.75125
0.0954095 0.387755 6.18332 11.5758 54.6825 0.282934 0.284385 3.1719 1.11248 4.99125
0.0954095 0.408163 5.70832 10.6866 58.0609 0.281839 0.283288 3.05808 1.09845 5.22367
0.0954095 0.428571 5.27519 9.8757 61.6008 0.280796 0.282241 2.94747 1.08515 5.45405
0.0954095 0.44898 4.87867 9.13337 65.3189 0.279806 0.281248 2.84685 1.07258 5.68841
0.0954095 0.469388 4.51432 8.45127 69.2342 0.278855 0.280294 2.75872 1.06161 5.8971
0.0954095 0.489796 4.17841 7.82241 73.368 0.277952 0.279388 2.67031 1.05039 6.12363
0.0954095 0.510204 3.86775 7.24082 77.7448 0.277096 0.27853 2.59534 1.04088 6.31885
0.0954095 0.530612 3.57961 6.70139 82.3926 0.276276 0.277707 2.52272 1.03131 6.52654
0.0954095 0.55102 3.31165 6.19974 87.3438 0.275481 0.276909 2.45162 1.02231 6.72527
0.0954095 0.571429 3.06183 5.73206 92.6358 0.274752 0.276178 2.39073 1.01407 6.91677
0.0954095 0.591837 2.82839 5.29503 98.313 0.274056 0.275479 2.33353 1.00641 7.09476
0.0954095 0.612245 2.60977 4.88576 104.427 0.273396 0.274818 2.27548 0.998943 7.27992
0.0954095 0.632653 2.40463 4.50171 111.04 0.27277 0.274189 2.22297 0.991648 7.46084
0.0954095 0.653061 2.21175 4.14063 118.226 0.272182 0.2736 2.17119 0.984753 7.63829
0.0954095 0.673469 2.03009 3.80053 126.075 0.271649 0.273065 2.12531 0.978498 7.80331
0.0954095 0.693878 1.8587 3.47967 134.697 0.271134 0.272548 2.07816 0.972107 7.97877
0.0954095 0.714286 1.69673 3.17646 144.23 0.270656 0.272069 2.03828 0.966635 8.12959
0.0954095 0.734694 1.54345 2.8895 154.844 0.270221 0.271632 1.99618 0.960857 8.29352
0.0954095 0.755102 1.39818 2.61753 166.76 0.269821 0.271231 1.959 0.955527 8.45159
0.0954095 0.77551 1.2603 2.35941 180.264 0.269444 0.270853 1.92296 0.950423 8.60406
0.0954095 0.795918 1.12928 2.11413 195.733 0.269112 0.270519 1.88811 0.945544 8.75353
0.0954095 0.816327 1.00463 1.88076 213.679 0.26881 0.270217 1.85328 0.940703 8.90685
0.0954095 0.836735 0.885881 1.65846 234.819 0.268532 0.269937 1.82107 0.936011 9.05612
0.0954095 0.857143 0.772645 1.44647 260.184 0.268301 0.269706 1.79393 0.932054 9.18683
0.0954095 0.877551 0.664545 1.2441 291.321 0.268087 0.269491 1.76331 0.927919 9.32763
0.0954095 0.897959 0.561243 1.0507 330.675 0.267903 0.269306 1.73573 0.923626 9.47102
0.0954095 0.918367 0.462432 0.86572 382.366 0.267753 0.269156 1.71144 0.920034 9.59662
0.0954095 0.938776 0.367827 0.688609 453.976 0.267636 0.269039 1.68582 0.916319 9.73174
0.0954095 0.959184 0.277166 0.518883 561.319 0.267539 0.268942 1.6593 0.912521 9.87314
0.0954095 0.979592 0.190214 0.3561 744.446 0.26749 0.268892 1.63487 0.909111 10.0055
0.0954095 1 0.106752 0.199851 1148.11 0.267458 0.26886 1.61409 0.90579 10.131
0.109854 0 101.655 190.308 6.6976 0.313501 0.315041 22.753 2.15094 3.21721
0.109854 0.0204082 67.0786 125.578 9.14801 0.311196 0.31273 16.4337 1.9902 2.25274
0.109854 0.0408163 49.5016 92.672 11.4895 0.308886 0.310413 12.8545 1.84721 1.85057
0.109854 0.0612245 38.8631 72.7556 13.7757 0.306629 0.30815 10.5711 1.72841 1.70808
0.109854 0.0816327 31.7332 59.4079 16.0372 0.304421 0.305935 9.00396 1.63124 1.71136
0.109854 0.102041 26.6234 49.8417 18.2944 0.30227 0.303778 7.88415 1.55212 1.80002
0.109854 0.122449 22.7822 42.6507 20.5621 0.300187 0.30169 7.02819 1.48625 1.94558
0.109854 0.142857 19.79 37.0488 22.8524 0.29817 0.299668 6.35292 1.43001 2.12844
0.109854 0.163265 17.3939 32.5631 25.1749 0.296208 0.2977 5.80708 1.38242 2.33465
0.109854 0.183673 15.432 28.8903 27.539 0.294329 0.295815 5.35566 1.34121 2.55979
0.109854 0.204082 13.7966 25.8287 29.9527 0.292518 0.293998 4.98724 1.30588 2.78707
0.109854 0.22449 12.4126 23.2376 32.4241 0.29076 0.292236 4.66863 1.2745 3.0253
0.109854 0.244898 11.2263 21.0168 34.9613 0.289081 0.290551 4.40695 1.24742 3.25487
0.109854 0.265306 10.1984 19.0924 37.5722 0.287476 0.288942 4.16753 1.2228 3.48746
0.109854 0.285714 9.29916 17.409 40.2654 0.285927 0.287388 3.95708 1.20047 3.7216
0.109854 0.306122 8.50606 15.9242 43.0495 0.28444 0.285896 3.77142 1.18023 3.95504
0.109854 0.326531 7.80138 14.605 45.9342 0.283013 0.284465 3.60887 1.16229 4.17798
0.109854 0.346939 7.1712 13.4252 48.9295 0.281652 0.2831 3.46041 1.14552 4.39678
0.109854 0.367347 6.60438 12.3641 52.0464 0.280343 0.281787 3.32287 1.12982 4.61832
0.109854 0.387755 6.09185 11.4046 55.2972 0.279097 0.280536 3.1998 1.11576 4.82648
0.109854 0.408163 5.62624 10.5329 58.695 0.2779 0.279335 3.08951 1.10253 5.03554
0.109854 0.428571 5.20141 9.73758 62.255 0.276771 0.278204 2.98257 1.09021 5.23993
0.109854 0.44898 4.81227 9.00906 65.9937 0.275682 0.277111 2.89522 1.07918 5.42552
0.109854 0.469388 4.45453 8.33933 69.9301 0.274649 0.276074 2.80255 1.06808 5.62675
0.109854 0.489796 4.12457 7.72162 74.0851 0.273662 0.275085 2.72372 1.05825 5.80759
0.109854 0.510204 3.8193 7.15011 78.4833 0.272723 0.274143 2.64281 1.04838 6.0004
0.109854 0.530612 3.53607 6.61988 83.1524 0.271848 0.273264 2.57152 1.03961 6.17213
0.109854 0.55102 3.27258 6.12661 88.1245 0.271011 0.272425 2.50638 1.03121 6.34862
0.109854 0.571429 3.02688 5.66663 93.4369 0.270226 0.271637 2.44288 1.02333 6.51769
0.109854 0.591837 2.79723 5.2367 99.1331 0.269472 0.27088 2.38557 1.01584 6.68446
0.109854 0.612245 2.58212 4.834 105.265 0.268773 0.270179 2.33107 1.00855 6.84734
0.109854 0.632653 2.38023 4.45604 111.892 0.268115 0.269519 2.2777 1.00172 7.00928
0.109854 0.653061 2.19039 4.10063 119.09 0.267486 0.268888 2.22703 0.994992 7.16798
0.109854 0.673469 2.01155 3.76583 126.945 0.266909 0.268309 2.1788 0.988593 7.32847
0.109854 0.693878 1.84281 3.44992 135.567 0.266373 0.267772 2.13642 0.982872 7.47436
0.109854 0.714286 1.68333 3.15137 145.09 0.265869 0.267266 2.09359 0.977106 7.62299
0.109854 0.734694 1.53239 2.86878 155.682 0.265402 0.266797 2.0544 0.971876 7.76211
0.109854 0.755102 1.38932 2.60094 167.558 0.26498 0.266373 2.01625 0.966685 7.90688
0.109854 0.77551 1.25353 2.34673 180.994 0.264587 0.26598 1.97853 0.961563 8.0483
0.109854 0.795918 1.12448 2.10514 196.359 0.264237 0.265628 1.94243 0.956629 8.19514
0.109854 0.816327 1.00169 1.87527 214.148 0.263914 0.265304 1.90995 0.952263 8.3209
0.109854 0.836735 0.884726 1.6563 235.049 0.263633 0.265022 1.87755 0.947785 8.46093
0.109854 0.857143 0.773183 1.44748 260.048 0.263382 0.264771 1.84724 0.94322 8.5984
0.109854 0.877551 0.666696 1.24812 290.616 0.263166 0.264554 1.82102 0.939358 8.71938
0.109854 0.897959 0.564936 1.05762 329.053 0.262986 0.264373 1.78967 0.935438 8.85109
0.109854 0.918367 0.467596 0.875388 379.194 0.262825 0.264211 1.76368 0.931389 8.98419
0.109854 0.938776 0.374401 0.700916 447.984 0.262715 0.264101 1.74089 0.927985 9.10189
0.109854 0.959184 0.28509 0.533718 549.576 0.262624 0.26401 1.71232 0.924311 9.23354
0.109854 0.979592 0.199437 0.373366 718.474 0.262569 0.263955 1.69079 0.920934 9.35482
0.109854 1 0.11722 0.219448 1070.32 0.262533 0.263919 1.66545 0.917556 9.48249
0.126486 0 91.1695 170.679 7.26738 0.313706 0.315246 21.619 2.13841 3.03887
0.126486 0.0204082 62.1797 116.407 9.68341 0.311082 0.312615 15.6458 1.96172 2.15435
0.126486 0.0408163 46.6743 87.379 12.0076 0.308467 0.309993 12.3134 1.81801 1.80584
0.126486 0.0612245 37.0226 69.3101 14.2861 0.305898 0.307417 10.2044 1.70299 1.70003
0.126486 0.0816327 30.4385 56.9839 16.5462 0.30339 0.304902 8.73688 1.60973 1.72347
0.126486 0.102041 25.6615 48.041 18.8063 0.300963 0.302468 7.70209 1.53581 1.81979
0.126486 0.122449 22.0386 41.2585 21.0803 0.298619 0.300117 6.89549 1.4738 1.96608
0.126486 0.142857 19.1973 35.9394 23.3794 0.296362 0.297854 6.27291 1.4226 2.13763
0.126486 0.163265 16.91 31.6573 25.7133 0.294197 0.295682 5.76696 1.37865 2.32869
0.126486 0.183673 15.0295 28.1367 28.0904 0.292121 0.293601 5.349 1.34091 2.53061
0.126486 0.204082 13.4564 25.1918 30.5188 0.290135 0.291609 5.00261 1.30841 2.73285
0.126486 0.22449 12.1214 22.6925 33.0066 0.28823 0.289698 4.69505 1.27863 2.94952
0.126486 0.244898 10.9744 20.5453 35.5613 0.286412 0.287874 4.44131 1.25341 3.1526
0.126486 0.265306 9.97861 18.681 38.1911 0.284687 0.286144 4.21081 1.22992 3.36326
0.126486 0.285714 9.10603 17.0474 40.9042 0.283029 0.284481 4.00916 1.20895 3.57042
0.126486 0.306122 8.33524 15.6044 43.7096 0.281456 0.282904 3.82964 1.18993 3.77463
0.126486 0.326531 7.64955 14.3207 46.6163 0.279945 0.281388 3.67197 1.17271 3.96821
0.126486 0.346939 7.03569 13.1715 49.6346 0.278521 0.279959 3.521 1.15629 4.17263
0.126486 0.367347 6.483 12.1368 52.7755 0.277161 0.278595 3.38948 1.14128 4.37032
0.126486 0.387755 5.98286 11.2005 56.051 0.275865 0.277295 3.27046 1.12787 4.55406
0.126486 0.408163 5.52813 10.3492 59.4745 0.274637 0.276062 3.16162 1.1152 4.73677
0.126486 0.428571 5.11299 9.57204 63.0607 0.273468 0.27489 3.05129 1.10264 4.93207
0.126486 0.44898 4.73249 8.85971 66.8263 0.27236 0.273778 2.96 1.0915 5.11128
0.126486 0.469388 4.38252 8.20452 70.79 0.271313 0.272727 2.87323 1.08111 5.28293
0.126486 0.489796 4.05957 7.59994 74.9729 0.270315 0.271727 2.78896 1.07119 5.4561
0.126486 0.510204 3.76067 7.04036 79.3992 0.269382 0.27079 2.71403 1.06165 5.62647
0.126486 0.530612 3.48324 6.52099 84.0963 0.268491 0.269896 2.63811 1.05265 5.79627
0.126486 0.55102 3.22508 6.03769 89.0962 0.267659 0.269062 2.57531 1.04466 5.95261
0.126486 0.571429 2.98426 5.58684 94.4359 0.266879 0.268279 2.50886 1.03629 6.12337
0.126486 0.591837 2.75912 5.16536 100.158 0.266142 0.26754 2.44785 1.02868 6.2813
0.126486 0.612245 2.54819 4.77047 106.314 0.265448 0.266843 2.39524 1.02156 6.43188
0.126486 0.632653 2.35018 4.39977 112.964 0.264805 0.266198 2.33894 1.01452 6.59156
0.126486 0.653061 2.16395 4.05113 120.179 0.264217 0.265608 2.28875 1.00792 6.74152
0.126486 0.673469 1.98848 3.72264 128.048 0.26364 0.265029 2.24004 1.00166 6.89073
0.126486 0.693878 1.82289 3.41265 136.676 0.263134 0.264522 2.19412 0.995467 7.03766
0.126486 0.714286 1.66638 3.11963 146.196 0.262667 0.264052 2.15191 0.989599 7.18617
0.126486 0.734694 1.51822 2.84226 156.77 0.262227 0.263611 2.11223 0.98426 7.32057
0.126486 0.755102 1.37776 2.57932 168.61 0.26183 0.263213 2.07028 0.978812 7.46547
0.126486 0.77551 1.24445 2.32973 181.984 0.261475 0.262857 2.03539 0.973718 7.60121
0.126486 0.795918 1.11774 2.09253 197.246 0.261154 0.262535 1.99968 0.969071 7.73211
0.126486 0.816327 0.997182 1.86683 214.874 0.260872 0.262252 1.96404 0.964106 7.87336
0.126486 0.836735 0.882323 1.6518 235.529 0.260624 0.262003 1.93282 0.95977 7.99893
0.126486 0.857143 0.772777 1.44672 260.15 0.260414 0.261792 1.89762 0.954852 8.14872
0.126486 0.877551 0.6682 1.25094 290.125 0.260238 0.261616 1.87135 0.950971 8.2683
0.126486 0.897959 0.568253 1.06383 327.611 0.260098 0.261475 1.83886 0.946766 8.40761
0.126486 0.918367 0.472649 0.884846 376.15 0.259988 0.261364 1.81126 0.94285 8.53151
0.126486 0.938776 0.381107 0.713471 442.059 0.259908 0.261284 1.78978 0.939383 8.64467
0.126486 0.959184 0.293383 0.549243 537.884 0.259871 0.261247 1.76414 0.935676 8.77156
0.126486 0.979592 0.209246 0.39173 693.062 0.259855 0.261231 1.7367 0.931992 8.90471
0.126486 1 0.128483 0.240533 999.152 0.259864 0.26124 1.71536 0.928738 9.02363
0.145635 0 81.7261 153 7.8885 0.314342 0.315884 20.3703 2.1169 2.85037
0.145635 0.0204082 57.4481 107.549 10.2756 0.311332 0.312865 14.9147 1.93604 2.07181
0.145635 0.0408163 43.8305 82.0552 12.5873 0.308352 0.309878 11.8723 1.79685 1.77573
0.145635 0.0612245 35.1208 65.7498 14.8625 0.305455 0.306972 9.95367 1.68943 1.69142
0.145635 0.0816327 29.0735 54.4286 17.1254 0.302662 0.304171 8.59633 1.60202 1.72218
0.145635 0.102041 24.632 46.1136 19.3928 0.299987 0.30149 7.63401 1.53346 1.8112
0.145635 0.122449 21.2327 39.7499 21.6776 0.297439 0.298934 6.8931 1.47624 1.94342
0.145635 0.142857 18.5485 34.7247 23.9902 0.295003 0.296491 6.29439 1.42797 2.09799
0.145635 0.163265 16.3759 30.6574 26.3397 0.292697 0.294178 5.80907 1.38684 2.26676
0.145635 0.183673 14.582 27.299 28.7344 0.290504 0.291979 5.40746 1.35078 2.44677
0.145635 0.204082 13.0761 24.4797 31.1822 0.288423 0.289892 5.0563 1.31854 2.63909
0.145635 0.22449 11.7943 22.0802 33.6907 0.286461 0.287924 4.76199 1.29052 2.82761
0.145635 0.244898 10.6904 20.0135 36.2676 0.284586 0.286042 4.5106 1.2656 3.01538
0.145635 0.265306 9.72993 18.2154 38.9209 0.282817 0.284268 4.28789 1.24298 3.20457
0.145635 0.285714 8.88682 16.637 41.6586 0.281134 0.28258 4.08568 1.22224 3.39624
0.145635 0.306122 8.14096 15.2407 44.4896 0.279543 0.280984 3.90308 1.20304 3.5889
0.145635 0.326531 7.47655 13.9969 47.423 0.278043 0.279479 3.73943 1.18552 3.77326
0.145635 0.346939 6.88103 12.882 50.469 0.276617 0.278049 3.59037 1.16927 3.96482
0.145635 0.367347 6.34434 11.8772 53.6383 0.275271 0.276698 3.45871 1.15463 4.14293
0.145635 0.387755 5.8582 10.9672 56.9432 0.273995 0.275419 3.33338 1.14048 4.33206
0.145635 0.408163 5.41586 10.1391 60.3968 0.272793 0.274213 3.21892 1.12721 4.51188
0.145635 0.428571 5.01173 9.38247 64.0139 0.271655 0.273071 3.12123 1.11544 4.68245
0.145635 0.44898 4.6411 8.68862 67.8108 0.270581 0.271993 3.01812 1.10349 4.86324
0.145635 0.469388 4.3 8.05003 71.8065 0.269568 0.270977 2.92597 1.09255 5.04307
0.145635 0.489796 3.98508 7.46047 76.0217 0.268618 0.270024 2.84746 1.08279 5.20151
0.145635 0.510204 3.69346 6.91453 80.4804 0.267725 0.269128 2.7673 1.07317 5.36921
0.145635 0.530612 3.42269 6.40762 85.2098 0.266884 0.268284 2.69242 1.06406 5.53806
0.145635 0.55102 3.17063 5.93575 90.2414 0.266095 0.267493 2.62467 1.05518 5.70036
0.145635 0.571429 2.93541 5.49539 95.6122 0.265359 0.266754 2.55973 1.04721 5.85702
0.145635 0.591837 2.71544 5.08357 101.364 0.264677 0.26607 2.49616 1.03883 6.02822
0.145635 0.612245 2.50928 4.69763 107.548 0.264033 0.265424 2.43996 1.0317 6.17661
0.145635 0.632653 2.3157 4.33522 114.223 0.263442 0.264831 2.38521 1.02459 6.33335
0.145635 0.653061 2.13359 3.99431 121.459 0.262897 0.264284 2.33298 1.01764 6.48334
0.145635 0.673469 1.96198 3.67302 129.343 0.262395 0.26378 2.28382 1.01122 6.63339
0.145635 0.693878 1.79997 3.36974 137.98 0.261934 0.263318 2.23882 1.00506 6.77654
0.145635 0.714286 1.64683 3.08303 147.495 0.26152 0.262902 2.19647 0.99925 6.91869
0.145635 0.734694 1.50183 2.81159 158.051 0.261147 0.262528 2.15087 0.993398 7.07098
0.145635 0.755102 1.36436 2.55423 169.851 0.2608 0.262179 2.11126 0.987915 7.2133
0.145635 0.77551 1.23385 2.30989 183.155 0.260507 0.261885 2.07336 0.982553 7.35435
0.145635 0.795918 1.10979 2.07763 198.306 0.260242 0.26162 2.03618 0.977572 7.48973
0.145635 0.816327 0.991721 1.8566 215.761 0.260016 0.261393 2.00261 0.972793 7.62425
0.145635 0.836735 0.879232 1.64601 236.15 0.259831 0.261207 1.96844 0.968034 7.76473
0.145635 0.857143 0.771936 1.44514 260.363 0.259669 0.261045 1.93794 0.963572 7.89497
0.145635 0.877551 0.669491 1.25336 289.705 0.259562 0.260937 1.90551 0.959247 8.02836
0.145635 0.897959 0.571575 1.07005 326.182 0.25947 0.260845 1.87322 0.954904 8.16763
0.145635 0.918367 0.477903 0.894683 373.044 0.259415 0.26079 1.85055 0.951069 8.28675
0.145635 0.938776 0.388205 0.726759 435.983 0.259411 0.260786 1.82179 0.947126 8.41913
0.145635 0.959184 0.302241 0.565826 526.017 0.259425 0.2608 1.79674 0.943458 8.5429
0.145635 0.979592 0.219783 0.411456 667.989 0.259471 0.260846 1.76951 0.939811 8.67566
0.145635 1 0.140624 0.263262 933.729 0.259554 0.260929 1.74916 0.936457 8.79564
0.167683 0 73.1661 136.974 8.57102 0.315205 0.316749 18.9539 2.08455 2.64553
0.167683 0.0204082 52.876 98.9893 10.9351 0.311793 0.313328 14.2106 1.91206 1.99712
0.167683 0.0408163 40.979 76.7169 13.2386 0.308484 0.31001 11.5179 1.78259 1.75197
0.167683 0.0612245 33.1663 62.0907 15.5147 0.305333 0.306851 9.7395 1.68125 1.68533
0.167683 0.0816327 27.6462 51.7566 17.7843 0.302335 0.303844 8.51639 1.60198 1.71395
0.167683 0.102041 23.5413 44.0717 20.0628 0.299518 0.301019 7.60329 1.53655 1.79938
0.167683 0.122449 20.3708 38.1362 22.3619 0.296864 0.298358 6.8807 1.4815 1.92003
0.167683 0.142857 17.8494 33.416 24.6914 0.294369 0.295855 6.31462 1.43552 2.06082
0.167683 0.163265 15.7972 29.574 27.0601 0.292022 0.293501 5.84323 1.39523 2.22033
0.167683 0.183673 14.0951 26.3875 29.4757 0.289811 0.291283 5.44972 1.36 2.38702
0.167683 0.204082 12.661 23.7027 31.9458 0.287739 0.289206 5.10394 1.32836 2.56381
0.167683 0.22449 11.4366 21.4104 34.4781 0.285777 0.287238 4.81404 1.30071 2.7417
0.167683 0.244898 10.3792 19.431 37.0801 0.28394 0.285395 4.55245 1.27507 2.92781
0.167683 0.265306 9.45725 17.7049 39.7595 0.282205 0.283654 4.3231 1.25193 3.11579
0.167683 0.285714 8.64638 16.1869 42.5245 0.280572 0.282016 4.12373 1.23124 3.29881
0.167683 0.306122 7.92784 14.8417 45.3836 0.279018 0.280457 3.94418 1.21224 3.48311
0.167683 0.326531 7.28683 13.6417 48.346 0.277574 0.279009 3.77682 1.19419 3.67143
0.167683 0.346939 6.71157 12.5648 51.4217 0.276204 0.277635 3.63072 1.17767 3.85505
0.167683 0.367347 6.19249 11.593 54.6218 0.274904 0.27633 3.4931 1.16264 4.03431
0.167683 0.387755 5.72185 10.7119 57.9579 0.273692 0.275114 3.36705 1.14822 4.21816
0.167683 0.408163 5.29324 9.90949 61.4432 0.272545 0.273964 3.25416 1.13501 4.39863
0.167683 0.428571 4.9013 9.17574 65.0926 0.271467 0.272882 3.14714 1.12237 4.57914
0.167683 0.44898 4.54157 8.50228 68.9224 0.270448 0.27186 3.04897 1.11079 4.75485
0.167683 0.469388 4.21029 7.8821 72.9509 0.269493 0.270902 2.95882 1.0999 4.92278
0.167683 0.489796 3.90425 7.30915 77.199 0.268602 0.270007 2.87558 1.08939 5.09539
0.167683 0.510204 3.6207 6.77831 81.6904 0.267766 0.269169 2.79208 1.07916 5.27219
0.167683 0.530612 3.35727 6.28515 86.452 0.266987 0.268387 2.71874 1.0701 5.43309
0.167683 0.55102 3.11191 5.82581 91.5155 0.26625 0.267648 2.64729 1.06096 5.60546
