Tend f Neff Omeganurel 1/Omeganunr YPCMB YPBBN DoHx1e5 He3oHx1e5 Li7oHx1e10
48.3293 0.947368 3.04442 5.69946 93.033 0.245518 0.246843 2.52749 1.04596 5.32734
48.3293 1 3.04441 5.69945 93.0331 0.245515 0.246841 2.53174 1.04641 5.31566
54.5559 0 3.04442 5.69946 93.0329 0.245515 0.246841 2.52752 1.04577 5.32932
54.5559 0.0526316 3.04442 5.69946 93.033 0.245515 0.246841 2.52514 1.04577 5.33257
54.5559 0.105263 3.04441 5.69945 93.0331 0.245516 0.246841 2.52606 1.04596 5.32554
54.5559 0.157895 3.04441 5.69945 93.0331 0.245516 0.246842 2.52887 1.04617 5.32372
54.5559 0.210526 3.04442 5.69947 93.0329 0.245516 0.246842 2.52758 1.04581 5.33007
54.5559 0.263158 3.04442 5.69946 93.0329 0.245513 0.246839 2.53072 1.04615 5.32453
54.5559 0.315789 3.04442 5.69946 93.033 0.245515 0.246841 2.5281 1.04609 5.32607
54.5559 0.368421 3.04442 5.69946 93.0329 0.245516 0.246842 2.52689 1.04586 5.32939
54.5559 0.421053 3.04441 5.69945 93.0331 0.245516 0.246842 2.52747 1.04587 5.32846
54.5559 0.473684 3.04442 5.69946 93.0329 0.245521 0.246846 2.52792 1.04598 5.32596
54.5559 0.526316 3.04442 5.69946 93.0329 0.245516 0.246841 2.53001 1.04621 5.32583
54.5559 0.578947 3.04441 5.69945 93.0331 0.245517 0.246842 2.52622 1.04578 5.33852
54.5559 0.631579 3.04441 5.69945 93.0331 0.245517 0.246843 2.52578 1.04585 5.32927
54.5559 0.684211 3.04442 5.69946 93.0329 0.245516 0.246842 2.52937 1.04629 5.32006
54.5559 0.736842 3.04441 5.69944 93.0331 0.245517 0.246842 2.53099 1.04629 5.3277
54.5559 0.789474 3.04442 5.69946 93.033 0.245521 0.246847 2.53177 1.0464 5.31746
54.5559 0.842105 3.04441 5.69945 93.0331 0.245516 0.246842 2.52833 1.04589 5.3278
54.5559 0.894737 3.04442 5.69946 93.0329 0.245516 0.246842 2.52824 1.04603 5.32466
54.5559 0.947368 3.04442 5.69947 93.0329 0.245518 0.246844 2.52869 1.04618 5.32335
54.5559 1 3.04442 5.69946 93.0329 0.24552 0.246846 2.52624 1.04585 5.32915
61.5848 0 3.04441 5.69945 93.0331 0.245517 0.246843 2.52677 1.04589 5.3301
61.5848 0.0526316 3.04441 5.69945 93.0331 0.245518 0.246844 2.52872 1.04627 5.32034
61.5848 0.105263 3.04442 5.69946 93.033 0.245511 0.246837 2.52737 1.04604 5.32507
61.5848 0.157895 3.04442 5.69947 93.0329 0.245512 0.246838 2.52758 1.04609 5.3253
61.5848 0.210526 3.04442 5.69946 93.0329 0.245514 0.246839 2.53097 1.0462 5.32247
61.5848 0.263158 3.04441 5.69945 93.0331 0.245517 0.246843 2.52646 1.0459 5.32968
61.5848 0.315789 3.04441 5.69945 93.0331 0.245515 0.246841 2.5247 1.04575 5.33
61.5848 0.368421 3.04441 5.69945 93.0331 0.245518 0.246844 2.52616 1.04599 5.32773
61.5848 0.421053 3.04442 5.69946 93.0329 0.245515 0.246841 2.52744 1.04601 5.32589
61.5848 0.473684 3.04442 5.69946 93.0329 0.245516 0.246841 2.52835 1.04592 5.32742
61.5848 0.526316 3.04441 5.69945 93.0331 0.245521 0.246847 2.52697 1.04581 5.32961
61.5848 0.578947 3.04442 5.69946 93.0329 0.245516 0.246842 2.52808 1.04598 5.32771
61.5848 0.631579 3.04441 5.69946 93.033 0.245517 0.246843 2.52809 1.04596 5.31813
61.5848 0.684211 3.04441 5.69945 93.0331 0.245514 0.24684 2.52984 1.04606 5.32378
61.5848 0.736842 3.04441 5.69945 93.033 0.245519 0.246844 2.52619 1.04579 5.33187
61.5848 0.789474 3.04441 5.69945 93.0331 0.245512 0.246838 2.5306 1.04618 5.3221
61.5848 0.842105 3.04442 5.69946 93.0329 0.245519 0.246845 2.52708 1.04584 5.33013
61.5848 0.894737 3.04442 5.69946 93.033 0.245521 0.246847 2.52901 1.04608 5.32367
61.5848 0.947368 3.04442 5.69946 93.0329 0.245517 0.246842 2.52862 1.04624 5.32245
61.5848 1 3.04442 5.69946 93.0329 0.245512 0.246838 2.52492 1.04582 5.33023
69.5193 0 3.04441 5.69945 93.0331 0.245514 0.24684 2.53028 1.0461 5.32342
69.5193 0.0526316 3.04442 5.69946 93.033 0.245515 0.246841 2.52827 1.04615 5.3277
69.5193 0.105263 3.04441 5.69945 93.0331 0.245518 0.246844 2.5287 1.04619 5.3247
69.5193 0.157895 3.04441 5.69945 93.0331 0.245516 0.246842 2.52695 1.04597 5.32848
69.5193 0.210526 3.04441 5.69945 93.0331 0.245517 0.246843 2.52806 1.04603 5.32246
69.5193 0.263158 11.5513 21.6252 34.2209 0.636913 0.638563 1.07927 0.791006 177.189
69.5193 0.315789 3.04441 5.69945 93.0331 0.245517 0.246843 2.5284 1.04617 5.32281
69.5193 0.368421 3.04441 5.69944 93.0331 0.245519 0.246845 2.52682 1.04596 5.3287
69.5193 0.421053 3.04441 5.69945 93.0331 0.245514 0.24684 2.52673 1.04605 5.32502
69.5193 0.473684 3.04441 5.69945 93.0331 0.245519 0.246845 2.52891 1.04632 5.32207
69.5193 0.526316 3.04442 5.69946 93.0329 0.24552 0.246846 2.53134 1.04624 5.32147
69.5193 0.578947 3.04441 5.69945 93.0331 0.245517 0.246843 2.52796 1.04613 5.32371
69.5193 0.631579 3.04441 5.69945 93.0331 0.245519 0.246844 2.52815 1.04616 5.32384
69.5193 0.684211 3.04442 5.69946 93.033 0.245516 0.246842 2.5261 1.04611 5.3256
